Gender,Height,Weight,Obesity,Workout
Female,63.15343318,136.6215926,2.163328036,0
Female,58.11787193,102.0889662,1.756584727,0
Female,65.2848633,125.1310536,1.916693201,0
Female,60.76068868,116.9754277,1.925182718,0
Female,67.58883983,150.3805974,2.224932368,0
Female,64.42828874,138.2257374,2.145419972,0
Female,61.15386602,135.4254178,2.214502968,0
Female,61.81138823,127.2482929,2.058654506,0
Female,67.12200313,148.8264861,2.217253347,0
Female,62.54948538,131.1111812,2.096119263,0
Female,67.14373075,155.8315604,2.320865383,0
Female,64.79896116,152.8287055,2.358505488,0
Female,65.96527421,148.8005981,2.255741371,0
Female,62.08759453,125.4502637,2.020536706,0
Female,64.18914537,112.5070115,1.752742008,0
Female,64.62428946,138.1123296,2.137158192,0
Female,62.2648301,147.964387,2.37637181,0
Female,62.7785164,140.387945,2.236241839,0
Female,63.07402723,155.2781093,2.461839146,1
Female,64.26471448,150.0713449,2.335205969,0
Female,67.4182853,156.6818369,2.324025837,0
Female,64.35534286,138.3113228,2.149181664,0
Female,65.96227784,156.0960742,2.36644457,0
Female,63.73237421,151.2387895,2.373029271,0
Female,70.36012322,185.8487209,2.641392771,1
Female,66.05447296,145.1394812,2.197269536,0
Female,63.87807632,125.1735865,1.959570383,0
Female,65.81717356,153.3415509,2.329810634,0
Female,54.87372753,78.60667031,1.432501014,0
Female,62.1999501,127.2296066,2.045493709,0
Female,67.43486437,170.9550415,2.535113596,1
Female,67.07070761,154.7114591,2.306691917,0
Female,64.05349443,142.9993795,2.232499268,0
Female,58.40402741,106.7711146,1.828146436,0
Female,59.15051143,103.9989764,1.758209252,0
Female,65.48183179,134.9544349,2.06094471,0
Female,62.09718425,124.4108355,2.00348594,0
Female,66.358956,154.0191081,2.320999566,0
Female,67.86895411,147.8656253,2.178693148,0
Female,65.42523058,147.0210353,2.247161134,0
Female,63.79995888,134.9470326,2.115158614,0
Female,67.02293422,181.7930686,2.712400922,1
Female,65.86062869,165.414135,2.511578439,1
Female,62.35637147,120.6625287,1.935047307,0
Female,58.72221941,110.5384176,1.882395092,0
Female,73.38958587,190.0787289,2.589995932,1
Female,64.25834195,140.236766,2.182390049,0
Female,61.19071638,124.4632732,2.034022161,0
Female,60.38028449,115.0272311,1.905046193,0
Female,66.62044769,152.2753556,2.285714986,0
Female,63.95332791,131.4530812,2.055453336,0
Female,65.9466743,145.0981448,2.200234453,0
Female,61.86092378,132.4735416,2.141473704,0
Female,66.6835119,142.9567978,2.143810273,0
Female,68.26421231,158.7937316,2.326163685,0
Female,68.73195145,164.1101887,2.387684116,0
Female,62.3117478,105.1463631,1.687424391,0
Female,63.07502417,146.9055581,2.329060671,0
Female,56.81031728,84.17069477,1.481609306,0
Female,64.09322339,128.4177412,2.003608718,0
Female,65.3374525,139.2772802,2.131660708,0
Female,61.96829434,132.7656421,2.142476947,0
Female,68.09768915,152.1792167,2.234719248,0
Female,62.74526481,133.2928318,2.124348861,0
Female,61.8665605,118.7644899,1.919687937,0
Female,61.72792858,132.7115514,2.149943379,0
Female,66.2094519,140.5064131,2.122150374,0
Female,67.1513383,156.3023068,2.327612684,0
Female,66.13817243,152.0831223,2.29947573,0
Female,64.44600367,142.8212166,2.216137673,0
Female,62.36929577,129.3449627,2.073856391,0
Female,60.64026619,118.136727,1.948156471,0
Female,64.51847301,129.8037193,2.011884554,0
Female,60.38865261,124.9821973,2.069630501,0
Female,59.93998171,102.4669493,1.709492503,0
Female,60.9161961,120.9432479,1.985403812,0
Female,67.99909936,158.5720065,2.331972158,0
Female,65.90904654,149.0594482,2.26159315,0
Female,62.98801482,142.5439469,2.263032853,0
Female,63.38350557,125.6620813,1.982567549,0
Female,68.6111165,174.9781687,2.550288898,1
Female,64.09620718,146.6405462,2.287819399,0
Female,67.11173942,162.6047911,2.422896389,1
Female,59.51589009,124.8896179,2.098424769,0
Female,62.235747,120.421334,1.934922289,0
Female,64.93938818,149.162906,2.296955826,0
Female,67.72459211,161.3533074,2.382492125,0
Female,63.935697,142.9877589,2.236430752,0
Female,65.21523133,155.6114414,2.386121128,0
Female,63.75811428,152.0395419,2.384630468,0
Female,63.99769558,143.3416612,2.239794104,0
Female,65.88151292,138.8977831,2.108296803,0
Female,67.67987186,175.0127997,2.585891417,1
Female,64.39016914,125.6100027,1.950763671,0
Female,67.03115624,154.4843569,2.304664958,0
Female,57.11253942,98.7940381,1.729813437,0
Female,62.89952805,117.4226747,1.866829186,0
Female,64.04509045,138.7611739,2.166616877,0
Female,67.78128197,162.1555696,2.392335537,0
Female,60.01307771,113.8783529,1.897558953,0
Female,61.44065667,126.2999132,2.055640679,0
Female,59.74227958,95.93328554,1.605785488,0
Female,64.33505618,138.7020458,2.155932613,0
Female,61.04344506,113.1825382,1.854130908,0
Female,64.63379452,138.1461253,2.137366781,0
Female,66.09495799,153.2641882,2.318848409,0
Female,59.60563161,109.3918425,1.835260185,0
Female,65.49934693,152.9270611,2.334787571,0
Female,66.10550245,154.5954511,2.33861699,0
Female,67.10685112,151.9113762,2.263723803,0
Female,61.30178808,127.0669423,2.072809721,0
Female,60.82211814,127.441434,2.095313973,0
Female,61.37895177,128.4445276,2.092647787,0
Female,68.93765507,155.6898309,2.258414951,0
Female,64.91213032,151.4918118,2.333798182,0
Female,65.30241061,149.4628182,2.288779492,0
Female,62.48569113,116.4608068,1.863799611,0
Female,67.47905167,160.8826812,2.384187051,0
Female,59.42491211,94.74701457,1.594398901,0
Female,66.90285514,141.3175476,2.112279771,0
Female,62.84715796,152.6103843,2.428278211,1
Female,61.43533152,125.9787667,2.05059147,0
Female,64.6503983,143.5107885,2.219797438,0
Female,59.36813918,118.7645183,2.000475674,0
Female,64.83043987,152.942983,2.359123019,0
Female,63.50589446,138.2216307,2.176516556,0
Female,59.90854467,115.5259156,1.928371257,0
Female,67.20873621,171.1849135,2.547063419,1
Female,60.14332195,118.797659,1.975242723,0
Female,64.28159841,135.9661461,2.115164362,0
Female,67.94567425,168.8944715,2.485728097,1
Female,61.45448337,104.313445,1.697409844,0
Female,62.34378171,129.9661831,2.084669547,0
Female,61.95896459,132.6924053,2.141617539,0
Female,70.74208591,180.0538657,2.545215672,1
Female,62.03304535,108.1740203,1.743812829,0
Female,64.26913712,140.5711394,2.187226181,0
Female,63.14843735,125.3869252,1.985590308,0
Female,63.71272984,138.9400358,2.180726459,0
Female,63.98176489,147.8128686,2.310234312,0
Female,64.92690004,147.9239553,2.278315385,0
Female,63.33684982,137.975016,2.17843193,0
Female,69.86143098,178.3918418,2.553509702,1
Female,65.9122174,159.2317682,2.415815678,1
Female,67.12518877,168.0639342,2.503738719,1
Female,66.22232873,144.6863046,2.184856791,0
Female,63.32843149,136.393241,2.153744184,0
Female,61.91699929,126.8784494,2.04916987,0
Female,57.78323162,126.1435959,2.18304848,0
Female,58.73842886,96.7619414,1.647336221,0
Female,63.020299,137.8990147,2.188168207,0
Female,61.01798835,120.1396493,1.96892183,0
Female,67.67446319,156.5133411,2.312738568,0
Female,60.83468117,123.8050062,2.035105697,0
Female,63.33258263,163.0790374,2.574962691,1
Female,66.49986655,143.7580069,2.161778877,0
Female,60.92586816,131.9394269,2.165573193,0
Female,62.81777994,122.4126934,1.948694995,0
Female,62.84466748,132.3689779,2.106288142,0
Female,65.69013785,142.5323575,2.169767977,0
Female,60.9420995,126.7136493,2.079246536,0
Female,60.33197203,86.0590456,1.426425205,0
Female,65.0738743,141.810065,2.179216568,0
Female,64.54824561,124.9757845,1.936160825,0
Female,65.37716836,136.1997773,2.083292695,0
Female,62.25155936,135.9323727,2.183597874,0
Female,65.56946121,138.5393173,2.112863438,0
Female,68.30323306,167.9995535,2.459613491,1
Female,64.71588569,139.5227622,2.15592757,0
Female,62.98086122,132.0966148,2.097408835,0
Female,60.75421938,110.133724,1.812774901,0
Female,59.99780556,113.6511113,1.894254469,0
Female,61.21783686,115.6557197,1.889248717,0
Female,66.18553813,154.3208008,2.331639285,0
Female,61.28620543,132.2743043,2.158304685,0
Female,62.83402005,132.1692444,2.103466312,0
Female,63.09946046,133.5681116,2.116786905,0
Female,63.81484661,132.2134162,2.071828474,0
Female,66.17221233,145.7981221,2.2033134,0
Female,65.14538079,138.4226417,2.124826656,0
Female,57.25811736,101.7141821,1.776415063,0
Female,58.42523254,105.7548975,1.810089459,0
Female,66.81934804,149.6588773,2.23975363,0
Female,63.69488232,125.9299521,1.977081165,0
Female,61.26695925,127.8804101,2.087265496,0
Female,69.43434828,162.5520966,2.34109055,0
Female,62.98392994,129.1583829,2.050656145,0
Female,64.06310371,114.0596174,1.78042603,0
Female,64.8534891,147.5279551,2.274788252,0
Female,67.81182469,138.0977032,2.036484106,0
Female,62.8197521,125.4411757,1.996842897,0
Female,60.57090711,122.9121799,2.029227987,0
Female,61.62233519,109.7252871,1.780609041,0
Female,66.29541413,134.6153439,2.030537792,0
Female,61.25357895,109.6817579,1.790617949,0
Female,66.32521562,157.6380243,2.376743488,0
Female,65.43167491,139.717501,2.135319036,0
Female,63.68800241,136.3534185,2.14095926,0
Female,60.29870126,119.4833538,1.981524499,0
Female,63.61120654,136.6458615,2.148141326,0
Female,63.54010533,133.5909409,2.102466469,0
Female,63.85368711,147.6691455,2.312617363,0
Female,64.85236765,140.3045232,2.163444887,0
Female,64.67312181,130.3120353,2.014933433,0
Female,61.38777196,123.0185461,2.003958478,0
Female,62.82994972,146.4541478,2.330960767,0
Female,60.18188451,131.3801012,2.183050636,0
Female,63.47642683,130.6478453,2.058210454,0
Female,63.91369476,140.6429348,2.200513291,0
Female,63.67783662,149.8970133,2.353990355,0
Female,61.21119547,118.3961309,1.934223471,0
Female,63.85165805,144.7601691,2.267132499,0
Female,64.65856555,131.1198478,2.027880555,0
Female,62.72472486,158.2854595,2.523493884,1
Female,60.05135799,124.6791499,2.076208667,0
Female,64.08353972,134.3137134,2.095915956,0
Female,65.21151246,148.9943326,2.284785722,0
Female,64.05016121,144.6620034,2.258573603,0
Female,67.10772899,161.9692223,2.41357031,1
Female,62.84232417,134.9914648,2.148097904,0
Female,66.98173089,158.8479557,2.371511659,0
Female,64.00174586,118.459624,1.850881134,0
Female,67.32482263,158.5617878,2.355175723,0
Female,60.22859228,120.9704487,2.008521934,0
Female,61.71992675,120.2294634,1.947984545,0
Female,62.80749282,137.5800366,2.190503559,0
Female,61.44295037,127.6017541,2.07675174,0
Female,64.50682898,138.6147746,2.148838764,0
Female,63.45654699,138.2067542,2.177974704,0
Female,66.44921828,152.4826103,2.294723915,0
Female,62.35600321,124.723534,2.000184867,0
Female,63.62006244,134.7237692,2.117630257,0
Female,65.16888741,150.71729,2.312718476,0
Female,57.14819808,91.64547294,1.603645889,0
Female,64.52414744,129.201506,2.002374477,0
Female,59.95689543,101.5037529,1.692945444,0
Female,64.94538454,124.2319373,1.912867837,0
Female,70.45440245,175.0590034,2.484713478,1
Female,66.53339272,151.8278081,2.281979046,0
Female,62.56696438,142.3761627,2.275580478,0
Female,62.36128462,143.5577806,2.302033729,0
Female,62.35772695,122.112061,1.958250677,0
Female,66.93834523,156.0215589,2.330824856,0
Female,64.75627991,137.3484712,2.1210062,0
Female,65.6732136,138.4735277,2.108523705,0
Female,67.10083694,159.5907024,2.378371265,0
Female,61.41542895,128.0295718,2.084648337,0
Female,60.14955877,100.7512358,1.67501205,0
Female,61.26997168,103.7182237,1.692806784,0
Female,63.33799181,131.7371844,2.079907818,0
Female,60.8599498,107.3889299,1.764525444,0
Female,66.83425833,165.0929263,2.470184161,1
Female,64.75314121,141.3893465,2.183513322,0
Female,57.27014705,94.49963415,1.65006795,0
Female,65.5914099,150.6377745,2.296608272,0
Female,62.16641239,132.2407973,2.127206513,0
Female,58.62225448,98.53688099,1.680878395,0
Female,63.23741266,122.2290651,1.932859995,0
Female,66.21831442,142.6558025,2.154325488,0
Female,62.6704889,148.7612257,2.373704567,0
Female,65.04316495,141.853885,2.180919165,0
Female,70.83710322,192.160585,2.712710942,1
Female,60.57384215,116.8111149,1.928408547,0
Female,61.98487259,138.8695042,2.240377344,0
Female,57.64752149,99.39603077,1.724203022,0
Female,58.68066471,91.54600438,1.560071019,0
Female,59.0832025,99.33138344,1.681211905,0
Female,64.59837613,141.4776298,2.190111243,0
Female,63.36831078,149.1155048,2.353155749,0
Female,65.56737538,137.0223863,2.089795199,0
Female,62.33786245,129.2565623,2.073484031,0
Female,63.44758207,136.3244984,2.148616132,0
Female,58.53124564,110.5897776,1.889414387,0
Female,63.76935607,145.4036874,2.280149845,0
Female,62.79988708,131.1107988,2.087755328,0
Female,69.16935273,172.7952951,2.498148216,1
Female,65.15222844,147.6916333,2.266870019,0
Female,56.74174112,103.5404881,1.824767553,0
Female,62.397405,134.2107067,2.150902056,0
Female,62.96852083,126.8227288,2.014065555,0
Female,60.32074111,112.0332614,1.857292523,0
Female,65.20355161,142.4212335,2.184255765,0
Female,64.61947424,149.6731231,2.316223164,0
Female,58.91382587,116.4211364,1.976125886,0
Female,65.02242211,149.594116,2.300654315,0
Female,65.94966102,155.8534756,2.363218752,0
Female,61.65083302,107.7235381,1.747316829,0
Female,63.89154217,133.2906878,2.086202388,0
Female,64.95505909,125.1309202,1.926423007,0
Female,60.68467897,101.1323591,1.666522108,0
Female,61.13521486,109.5091087,1.791260716,0
Female,62.07405899,121.9519942,1.96462091,0
Female,61.52460529,125.0182329,2.032003819,0
Female,60.16802328,113.046438,1.878845802,0
Female,64.57431387,149.4014083,2.313635242,0
Female,68.70900894,151.3379109,2.202591963,0
Female,63.47093147,130.2916613,2.05277689,0
Female,62.53423005,126.1624583,2.017494391,0
Female,61.73606109,145.5594625,2.357770482,0
Female,66.48907439,138.5091398,2.083186465,0
Female,57.55350521,108.1516882,1.879150327,0
Female,62.32104323,123.9627803,1.989099891,0
Female,65.36373727,145.9286724,2.232563168,0
Female,67.21839415,167.4499949,2.49113352,1
Female,65.2524051,143.88833,2.205103855,0
Female,67.75797031,148.4903986,2.191482388,0
Female,60.94684623,136.6558411,2.242213495,0
Female,58.83909388,102.8480484,1.747954321,0
Female,63.53353851,130.4291487,2.052918062,0
Female,67.01601084,145.5591809,2.172006048,0
Female,61.35009174,123.9085003,2.019695436,0
Female,62.98919869,142.5495621,2.263079465,0
Female,62.04403545,114.4787233,1.845120526,0
Female,60.30521821,107.9783089,1.790530108,0
Female,62.59363058,136.7605698,2.184895947,0
Female,65.6555249,140.9425199,2.146697024,0
Female,63.9288492,142.2038687,2.224408392,0
Female,64.03570604,139.3250296,2.175739728,0
Female,64.74012563,147.2696705,2.274781969,0
Female,67.0699084,163.451651,2.437034057,1
Female,56.73718347,91.60543723,1.614557361,0
Female,69.89412651,172.121606,2.462604723,1
Female,63.47252672,136.9185752,2.157131317,0
Female,64.37891187,127.3863522,1.978696882,0
Female,62.81110192,117.1817011,1.865620846,0
Female,62.70633788,126.9843214,2.025063585,0
Female,65.40027296,144.7680766,2.213569914,0
Female,67.86314293,163.0228061,2.402228943,1
Female,67.77050949,166.7795021,2.460945083,1
Female,66.08850228,155.8156478,2.357681631,0
Female,65.7884934,156.8674987,2.384421508,0
Female,60.2363904,123.8632085,2.056285373,0
Female,65.8652442,155.2489003,2.35706862,0
Female,61.19004885,114.7279576,1.874944697,0
Female,70.02025271,167.3123585,2.389485214,0
Female,66.56418011,165.9313975,2.492803145,1
Female,64.4678893,127.8527364,1.983200285,0
Female,63.61928907,138.5087704,2.177150554,0
Female,66.22813195,141.6048553,2.138137543,0
Female,59.44304003,117.1746515,1.971208932,0
Female,62.16860399,126.8096921,2.039770624,0
Female,65.22218182,154.3404053,2.36637906,0
Female,63.11288889,133.5142464,2.115483046,0
Female,59.63281599,101.4551294,1.701330513,0
Female,58.97212383,112.9756301,1.915746335,0
Female,66.2973454,165.0149559,2.48901302,1
Female,69.6417708,186.2064562,2.673775438,1
Female,66.42598313,153.3266135,2.308232506,0
Female,65.63836942,141.2323856,2.151674194,0
Female,65.07266632,145.6685342,2.238551798,0
Female,64.45631224,144.8506984,2.247269405,0
Female,55.14855736,88.81241211,1.610421312,0
Female,64.52043061,138.7898093,2.15109862,0
Female,63.65251365,132.6882112,2.084571427,0
Female,63.8845491,135.846194,2.126432696,0
Female,63.72076632,130.0861679,2.041503506,0
Female,66.59774005,152.2429612,2.28600792,0
Female,68.03590688,152.1250206,2.235951979,0
Female,64.63019976,155.2208137,2.401676217,1
Female,68.74854858,165.9008967,2.413154897,1
Female,64.12861624,145.2368054,2.26477373,0
Female,65.00925918,145.8232019,2.243114346,0
Female,60.75491374,112.4051208,1.850140406,0
Female,59.49019831,102.8145271,1.728259949,0
Female,61.96795585,133.2625327,2.150507159,0
Female,61.98496931,118.2154577,1.907163286,0
Female,63.08878949,125.8670807,1.995078393,0
Female,60.41930723,101.5401797,1.680591592,0
Female,60.10133519,106.8698908,1.778161674,0
Female,65.36771397,163.3520622,2.498971622,1
Female,63.92444739,150.0198172,2.346830099,0
Female,64.43393476,135.2699415,2.0993587,0
Female,61.6993302,121.0536412,1.961992793,0
Female,67.93588848,154.1043494,2.268379098,0
Female,60.15003071,103.9791626,1.7286635,0
Female,67.75511785,162.9072429,2.404353326,1
Female,69.32361357,166.6375555,2.403763262,1
Female,68.98446841,157.3250412,2.28058641,0
Female,66.61352923,148.6052548,2.230856952,0
Female,63.09582823,142.5653611,2.259505344,0
Female,63.05020342,128.2278879,2.033742651,0
Female,60.64698764,123.86243,2.042350904,0
Female,66.48432684,161.063686,2.422581285,1
Female,63.08292247,134.2652993,2.128393773,0
Female,63.75772824,134.7249868,2.113076963,0
Female,66.79406532,144.8368307,2.168408675,0
Female,62.96099888,137.245972,2.179856965,0
Female,66.10896011,164.7009489,2.491355916,1
Female,60.82620041,104.2321149,1.713605555,0
Female,62.75439175,131.2928797,2.09217038,0
Female,61.43925091,124.2600707,2.022486746,0
Female,62.11996861,136.7215444,2.200927455,0
Female,58.08709515,94.94483434,1.634525433,0
Female,60.68616746,114.0468281,1.87928869,0
Female,62.38842577,129.6238001,2.077689869,0
Female,66.18645253,156.380923,2.362733112,0
Female,61.67320486,133.1889763,2.159592268,0
Female,60.94110303,112.4289867,1.844879418,0
Female,65.37485534,136.9860762,2.095393947,0
Female,62.32563588,110.9635125,1.780383159,0
Female,61.6868957,118.7386425,1.924860072,0
Female,63.94973899,142.3642616,2.226189877,0
Female,65.8999896,159.8498234,2.42564262,1
Female,59.57718853,99.65849196,1.672762586,0
Female,63.04338467,118.641681,1.88190532,0
Female,65.69073515,139.1799871,2.118715627,0
Female,64.65255864,162.5932812,2.51487775,1
Female,66.23444739,147.5530072,2.227738179,0
Female,66.68982865,174.3284002,2.614017816,1
Female,61.74443618,125.4485431,2.031738419,0
Female,64.34170483,138.297276,2.149418893,0
Female,63.98514069,141.0673566,2.204689324,0
Female,60.33417128,131.0490083,2.172052843,0
Female,65.27042687,145.6141478,2.230936041,0
Female,64.9085097,142.550309,2.196172885,0
Female,62.24287603,139.4003533,2.23961941,0
Female,59.33710926,121.1859958,2.042330631,0
Female,62.96969372,102.8538992,1.63338732,0
Female,64.16787074,143.4132533,2.234969801,0
Female,63.19575635,114.1272215,1.805931729,0
Female,64.41672041,134.4299902,2.086880383,0
Female,61.49434224,121.2726047,1.972093697,0
Female,68.53380792,156.7022698,2.286495885,0
Female,61.62638654,108.3814539,1.758685849,0
Female,65.93982812,153.1015285,2.321836936,0
Female,59.24256799,114.7409447,1.936798972,0
Female,63.95778512,138.3861118,2.163710197,0
Female,64.20651603,150.6705881,2.34665572,0
Female,59.41310734,103.3861613,1.740123787,0
Female,66.50376237,165.8083639,2.493217797,1
Female,66.98662592,163.5733364,2.441880511,1
Female,60.97479084,122.7480058,2.013094331,0
Female,65.82086445,150.9467153,2.293295849,0
Female,63.8600243,147.64232,2.311967801,0
Female,67.11340129,165.5012543,2.465994139,1
Female,65.84928275,163.4988674,2.482925562,1
Female,66.65087331,156.0370478,2.341110327,0
Female,60.95315663,119.1832395,1.95532514,0
Female,65.40878185,142.9045277,2.184791149,0
Female,63.4141425,118.7712649,1.872946006,0
Female,63.87090973,129.5878644,2.028902751,0
Female,61.19393202,110.7013405,1.809024798,0
Female,64.61636414,146.5476437,2.267964867,0
Female,62.38505025,118.9771885,1.907142625,0
Female,70.66486477,184.5179603,2.611169793,1
Female,63.26152655,126.4267928,1.998478375,0
Female,66.88975886,162.4010008,2.427890362,1
Female,66.07817867,144.5855263,2.188097934,0
Female,58.99638936,105.4467882,1.787343079,0
Female,64.92201119,126.6973432,1.951531398,0
Female,65.30609466,141.3792133,2.164870125,0
Female,66.10900267,156.9207526,2.373666917,0
Female,69.12527479,165.830008,2.398977922,0
Female,61.80349123,130.4425358,2.110601411,0
Female,66.53896455,164.0924355,2.466110445,1
Female,65.51163305,169.3488751,2.5850199,1
Female,63.9902529,156.3795064,2.443801974,1
Female,59.39491773,131.3799683,2.211973235,0
Female,61.38346056,125.7544217,2.048669472,0
Female,63.89741994,138.1902827,2.162689555,0
Female,61.97212119,132.9074143,2.144632325,0
Female,63.24925294,131.6477654,2.08141218,0
Female,69.44361538,178.2767276,2.567215526,1
Female,63.65529651,128.2834309,2.015282906,0
Female,61.20577545,124.4230837,2.032865081,0
Female,61.98753047,126.4094311,2.039271933,0
Female,60.22034116,120.4299326,1.999821494,0
Female,64.17227736,139.8238676,2.17888274,0
Female,63.70466395,134.0934094,2.104922954,0
Female,65.2646477,151.6055075,2.322934588,0
Female,63.46700291,132.3685438,2.085627771,0
Female,62.73141845,108.6561685,1.732085312,0
Female,62.02116348,136.0135387,2.193018175,0
Female,61.57662457,109.0763172,1.771391628,0
Female,64.56815082,143.2368387,2.218382234,0
Female,61.4524106,121.9800924,1.984952115,0
Female,63.57314268,128.5584963,2.022213955,0
Female,61.08362906,122.4428634,2.004511933,0
Female,64.67878,131.652285,2.035478792,0
Female,65.55184781,139.3831371,2.126303709,0
Female,60.78328662,113.5939975,1.868836054,0
Female,63.81218998,149.8255755,2.347914647,0
Female,64.96063649,142.093483,2.187378245,0
Female,60.19217378,96.35877595,1.600852235,0
Female,61.51052968,117.8403025,1.915774471,0
Female,66.70616759,148.3514065,2.223953375,0
Female,62.1146026,110.9173444,1.785688707,0
Female,66.91783007,181.5924172,2.713662666,1
Female,66.33766058,141.3875319,2.131331293,0
Female,58.5921355,105.8081897,1.805842863,0
Female,65.3353335,130.5732054,1.998508287,0
Female,63.05598762,128.3989658,2.036269205,0
Female,61.92783047,116.7925566,1.8859462,0
Female,64.92501436,142.1181661,2.188958563,0
Female,68.29162452,164.1830043,2.404145538,1
Female,62.68903383,122.9982616,1.96203792,0
Female,62.68083674,125.8924922,2.008468597,0
Female,66.31775539,151.2119719,2.280112935,0
Female,65.07034695,135.605516,2.083983294,0
Female,62.43377617,137.174598,2.197121596,0
Female,64.1852125,130.0878344,2.026757088,0
Female,66.5298081,157.9296838,2.373818418,0
Female,62.18077951,111.8505881,1.798796815,0
Female,61.64898685,108.0338696,1.752403001,0
Female,64.81942365,132.5787056,2.045354589,0
Female,61.41293594,123.9622851,2.01850446,0
Female,65.28601781,143.3730772,2.196076311,0
Female,67.31159889,153.9102898,2.286534451,0
Female,66.33765762,155.6687435,2.346612001,0
Female,62.28100088,122.5335012,1.967429866,0
Female,62.94165735,127.2488214,2.0216948,0
Female,61.07945197,124.8029262,2.043288245,0
Female,65.24857389,154.9093102,2.374140934,0
Female,67.98353328,153.4381117,2.256989367,0
Female,60.47408833,126.6835253,2.09483977,0
Female,64.74751466,136.530687,2.108662977,0
Female,63.2172784,140.1590264,2.217099976,0
Female,67.38710426,153.1343854,2.272458315,0
Female,61.62293621,143.6236296,2.330684619,0
Female,65.96482696,151.6314402,2.298671083,0
Female,62.44042695,128.2344283,2.053708384,0
Female,66.38670518,152.7384899,2.300739124,0
Female,61.17727571,127.1970553,2.079155272,0
Female,61.23390393,103.1425613,1.684402834,0
Female,62.84862237,121.679765,1.936076885,0
Female,63.34718282,145.5249741,2.297260393,0
Female,64.42810594,141.2144702,2.191814709,0
Female,68.25436254,173.5133438,2.542157561,1
Female,65.25100177,151.7293129,2.325317755,0
Female,68.0268168,161.9056826,2.380027322,0
Female,64.18605215,152.2651195,2.372246219,0
Female,68.10167408,166.8120925,2.449456563,1
Female,62.36906139,141.8913891,2.275028451,0
Female,64.68347123,135.7080883,2.098033481,0
Female,64.58020712,126.4327205,1.957762698,0
Female,67.38410177,156.4926744,2.322397572,0
Female,64.24082372,137.4146683,2.139055204,0
Female,62.67523945,137.6508412,2.19625553,0
Female,66.53239202,159.6361383,2.399374702,0
Female,60.07294329,126.3896126,2.103935743,0
Female,69.18681112,166.1364109,2.401272847,1
Female,62.40926436,146.8094393,2.352366125,0
Female,63.3410939,140.6184347,2.220019044,0
Female,64.49431817,141.8754655,2.199813403,0
Female,63.12185883,132.6229732,2.101062542,0
Female,64.22024344,131.7002383,2.050758939,0
Female,59.04951185,112.0299458,1.897220524,0
Female,66.14882872,152.7497472,2.309182946,0
Female,63.03424034,131.970135,2.093626168,0
Female,62.77657519,114.155852,1.818446636,0
Female,62.47225794,120.1691333,1.923559948,0
Female,65.87259592,155.570746,2.361691442,0
Female,66.20357246,172.3950155,2.604013788,1
Female,63.42051282,134.9995709,2.128642058,0
Female,64.93426963,154.7002254,2.382412651,0
Female,65.26306194,100.982899,1.547320889,0
Female,65.37108955,136.471256,2.087639306,0
Female,65.37398281,144.0188092,2.202998854,0
Female,62.2687686,138.6228159,2.226201336,0
Female,66.28744226,168.9055719,2.548077979,1
Female,68.40738199,165.5720934,2.420383423,1
Female,64.52612385,136.7579301,2.119419577,0
Female,58.25666368,117.4977572,2.016898151,0
Female,61.32442129,115.2243686,1.878931202,0
Female,64.30019583,129.4833421,2.013731691,0
Female,63.78966441,140.3284158,2.199861327,0
Female,64.7285397,152.3782224,2.354111851,0
Female,67.71448082,147.6728302,2.180816104,0
Female,62.51851666,128.8515295,2.061013862,0
Female,65.95698551,143.2538781,2.171928826,0
Female,63.71664533,138.1877004,2.168784934,0
Female,63.70420141,133.0238567,2.088148878,0
Female,62.57068195,126.9128501,2.028311761,0
Female,64.85526195,150.3971178,2.318965544,0
Female,64.00987258,127.9551751,1.998991249,0
Female,61.81505435,124.9601057,2.021515746,0
Female,62.53678868,128.3577116,2.052515237,0
Female,67.63811762,152.0266309,2.247647277,0
Female,68.70957999,174.3825163,2.537965104,1
Female,67.13851673,155.0169379,2.308912163,0
Female,66.88996881,145.76166,2.179125848,0
Female,60.62363512,136.6560548,2.25417124,0
Female,60.4158461,126.7039633,2.097197532,0
Female,66.9064756,156.5886175,2.340410493,0
Female,62.59972824,125.6472069,2.007152594,0
Female,64.40218001,144.5008924,2.243726725,0
Female,62.36135955,112.2830125,1.800522203,0
Female,62.18893278,125.1793796,2.012888372,0
Female,65.23850675,125.4049327,1.922253266,0
Female,62.14024497,114.9261844,1.849464618,0
Female,72.26474828,188.4373044,2.607596496,1
Female,60.59858431,124.6033542,2.056208996,0
Female,62.2665815,111.2450084,1.786592514,0
Female,58.30103474,92.29814647,1.583130503,0
Female,64.3658908,135.6000876,2.106707232,0
Female,62.66586099,130.9951891,2.090375638,0
Female,67.42333944,161.8940078,2.401156768,1
Female,67.82834342,173.3604366,2.555870125,1
Female,58.86675136,100.8489,1.713172506,0
Female,62.06640618,123.7048601,1.993104929,0
Female,64.10174931,146.6482964,2.287742503,0
Female,60.23998603,121.5028908,2.016980727,0
Female,62.21122824,136.2048215,2.189392901,0
Female,65.28301632,150.7814822,2.309658633,0
Female,67.97274548,147.2741331,2.166664478,0
Female,67.72085558,159.4951685,2.355185373,0
Female,64.1217767,136.8605078,2.134384211,0
Female,63.09803894,135.9427696,2.154469011,0
Female,65.708496,136.9574453,2.084318675,0
Female,65.12929148,139.0497184,2.13497975,0
